Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.34361826671758056,0.0,0,0
1,0.34472092067669224,0.0,0,0
100,0.5926850114861021,0.0,0,0
200,0.8437001751150682,0.0,0,0
300,1.1636900532283891,0.0,0,0
400,1.3879871024745032,0.0,0,0
500,1.6503686301689744,0.0,0,0
600,1.920946625156065,0.0,0,0
700,2.2796998541889613,0.0,0,0
800,2.525902990982827,0.0,0,0
900,2.783700435757397,0.0,0,0
1000,3.088735634667672,0.0,0,0
1100,3.426302840646294,0.0,0,0
1200,3.717055227534681,0.0,0,0
1300,3.9296553184959184,0.0,0,0
1400,4.281656598655938,0.0,0,0
1500,4.551082476211658,0.0,0,0
1600,4.79947479438558,0.0,0,0
1700,5.1086189706580925,0.0,0,0
1800,5.33632488964679,0.0,0,0
1900,5.598628803689552,0.0,0,0
2000,5.87079528765353,0.0,0,0
2100,6.14914230325252,0.0,0,0
2200,6.435813805130923,0.0,0,0
2300,6.635718786008001,0.0,0,0
2400,6.920332066203001,0.0,0,0
2500,7.082741653744606,0.0,0,0
2600,7.355036923494728,0.0,0,0
2700,7.583705277534042,0.0,0,0
2800,7.842074500493298,0.0,0,0
2900,8.093907860398323,0.0,0,0
3000,8.307529303267689,0.0,0,0
3100,8.562401462842942,0.0,0,0
3200,8.79209427077781,0.0,0,0
3300,9.038731217794902,0.0,0,0
3400,9.323762317714566,0.0,0,0
3500,9.608221477248907,0.0,0,0
3600,9.852785429968923,0.0,0,0
3700,10.180051698368677,0.0,0,0
3800,10.367802598974547,0.0,0,0
3900,10.604687637107645,0.0,0,0
4000,10.853974767414709,0.0,0,0
4100,11.142238688362248,0.0,0,0
4200,11.382713079882405,0.0,0,0
4300,11.576551065963033,0.0,0,0
4400,11.849081971181793,0.0,0,0
4500,12.113157214363932,0.0,0,0
4600,12.3548490109547,0.0,0,0
4700,12.56313710293831,0.0,0,0
4800,12.823292350462902,0.0,0,0
4900,13.03089250395976,0.0,0,0
5000,13.307631028550825,0.0,0,0
5100,13.603511056884956,0.0,0,0
5200,13.865542496676946,0.0,0,0
5300,14.105091125495298,0.0,0,0
5400,14.369178179239203,0.0,0,0
5500,14.590239203990317,0.0,0,0
5600,14.867448690426254,0.0,0,0
5700,15.1000788447381,0.0,0,0
5800,15.339721964506158,0.0,0,0
5900,15.662698710766522,0.0,0,0
6000,15.868318921845933,0.0,0,0
6100,16.24328487104788,0.0,0,0
6200,16.49867511911477,0.0,0,0
6300,16.70992495268997,0.0,0,0
6400,17.030974039326246,0.0,0,0
6500,17.368603139433496,0.0,0,0
6600,17.600052259589766,0.0,0,0
6700,17.89152381708199,0.0,0,0
6800,18.221142956823247,0.0,0,0
6900,18.487504567016337,0.0,0,0
7000,18.848401721324834,0.0,0,0
7100,19.151311768128735,0.0,0,0
7200,19.516397935859576,0.0,0,0
7300,19.859195624223858,0.0,0,0
7400,20.15554809189557,0.0,0,0
7500,20.52550164192537,0.0,0,0
7600,20.958985641820377,0.0,0,0
7700,21.296530801004433,0.0,0,0
7800,21.59115541045342,0.0,0,0
7900,21.902959206301865,0.0,0,0
8000,22.190596620748813,0.0,0,0
8100,22.586149892129015,0.0,0,0
8200,22.96833201675976,0.0,0,0
