Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.3270373076526756,0.0,0,0
1,0.32920462232969283,0.0,0,0
100,0.6424596320419966,0.0,0,0
200,0.9331641382769675,0.0,0,0
300,1.2156005548104114,0.0,0,0
400,1.4914947853456821,0.0,0,0
500,1.7452892338916024,0.0,0,0
600,2.0446915558502425,0.0,0,0
700,2.3474549712295216,0.0,0,0
800,2.682820674985007,0.0,0,0
900,2.9357509079133304,0.0,0,0
1000,3.2204480561914153,0.0,0,0
1100,3.558993047882915,0.0,0,0
1200,3.8103556013167488,0.0,0,0
1300,4.073043531176355,0.0,0,0
1400,4.30062560638572,0.0,0,0
1500,4.5803010918474385,0.0,0,0
1600,4.89985494644662,0.0,0,0
1700,5.075363947130441,0.0,0,0
1800,5.215392029057646,0.0,0,0
1900,5.55008460237123,0.0,0,0
2000,5.756759488467402,0.0,0,0
2100,6.07370727382203,0.0,0,0
2200,6.296563254301334,0.0,0,0
2300,6.474229212197817,0.0,0,0
2400,6.706078709424141,0.0,0,0
2500,6.922881619571904,0.0,0,0
2600,7.085955847943868,0.0,0,0
2700,7.285057848914082,0.0,0,0
2800,7.522212630228348,0.0,0,0
2900,7.805593746550303,0.0,0,0
3000,8.129678048324365,0.0,0,0
3100,8.268592985380344,0.0,0,0
3200,8.474073835066003,0.0,0,0
3300,8.743427949048305,0.0,0,0
3400,8.942178628791712,0.0,0,0
3500,9.119707868653252,0.0,0,0
3600,9.341678732031715,0.0,0,0
3700,9.526217911157104,0.0,0,0
3800,9.76031147636405,0.0,0,0
3900,9.945315073223354,0.0,0,0
4000,10.20078846548796,0.0,0,0
4100,10.394268074110673,0.0,0,0
4200,10.64396883658782,0.0,0,0
4300,10.893523152126777,0.0,0,0
4400,11.20617179892436,0.0,0,0
4500,11.437957205214564,0.0,0,0
4600,11.684681822135206,0.0,0,0
4700,11.93987836391849,0.0,0,0
4800,12.218860094933317,0.0,0,0
4900,12.45812320853471,0.0,0,0
5000,12.625167192131691,0.0,0,0
5100,12.799797960155125,0.0,0,0
5200,13.08613482169755,0.0,0,0
5300,13.307982305554999,0.0,0,0
5400,13.542438146260906,0.0,0,0
5500,13.820688568063485,0.0,0,0
5600,14.029914625313792,0.0,0,0
5700,14.256912652055778,0.0,0,0
5800,14.51530440560981,0.0,0,0
5900,14.798844652983716,0.0,0,0
6000,15.065196183485474,0.0,0,0
6100,15.31868306985802,0.0,0,0
6200,15.651066978553766,0.0,0,0
6300,15.953232806801338,0.0,0,0
6400,16.2813414183387,0.0,0,0
6500,16.56282453393414,0.0,0,0
6600,16.876556456660783,0.0,0,0
6700,17.177734777932372,0.0,0,0
6800,17.54111727507123,0.0,0,0
6900,17.773697221164817,0.0,0,0
7000,18.006761739322748,0.0,0,0
7100,18.261304121228925,0.0,0,0
7200,18.53144853344796,0.0,0,0
7300,18.852226657357768,0.0,0,0
7400,19.136723130041283,0.0,0,0
7500,19.442038550214193,0.0,0,0
7600,19.758559708851013,0.0,0,0
7700,20.047263856420887,0.0,0,0
7800,20.39774991106889,0.0,0,0
7900,20.784437354349304,0.0,0,0
8000,21.09244271372945,0.0,0,0
8100,21.403396988645024,0.0,0,0
8200,21.6891508142515,0.0,0,0
8300,22.107824066752087,0.0,0,0
8400,22.490959308970794,0.0,0,0
8500,22.71783333326167,0.0,0,0
8600,22.988535727938213,0.0,0,0
8700,23.31148542581092,0.0,0,0
8800,23.66007282287436,0.0,0,0
8900,23.973968853244962,0.0,0,0
9000,24.2695764131964,0.0,0,0
9100,24.733979056829767,0.0,0,0
9200,25.134457466834327,0.0,0,0
9300,25.48637595567711,0.0,0,0
9400,25.88599220891873,0.0,0,0
9500,26.30900085735299,0.0,0,0
9600,26.714551812297135,0.0,0,0
9700,27.18136411364725,0.0,0,0
9800,27.628980214258956,0.0,0,0
9900,28.050862534948827,0.0,0,0
10000,28.417627203266328,0.0,0,0
10100,28.709493928890783,0.0,0,0
10200,29.20467967825063,0.0,0,0
10300,29.508614320099117,0.0,0,0
10400,29.8200599360213,0.0,0,0
10500,30.105836924804667,0.0,0,0
10600,30.439168332677735,0.0,0,0
10700,30.99395688332036,0.0,0,0
10800,31.23782119382181,0.0,0,0
10900,31.621350746124946,0.0,0,0
11000,32.204030987394304,0.0,0,0
11100,32.64878310418403,0.0,0,0
11200,33.09679240282093,0.0,0,0
11300,33.46805365901191,0.0,0,0
11400,33.85733016715539,0.0,0,0
11500,34.492687833929665,0.0,0,0
11600,35.03118058108789,0.0,0,0
11700,35.552604045106705,0.0,0,0
11800,36.19085359427317,0.0,0,0
11900,36.75826100683096,0.0,0,0
12000,37.20259203124537,0.0,0,0
12100,37.68811303084584,0.0,0,0
12200,38.19652187281172,0.0,0,0
12300,38.723187743508056,0.0,0,0
12400,39.26870805432674,0.0,0,0
12500,39.92806837090035,0.0,0,0
12600,40.53526181444122,0.0,0,0
12700,41.048495301034535,0.0,0,0
12800,41.68679292814531,0.0,0,0
12900,42.265719239113295,0.0,0,0
13000,42.74232924971108,0.0,0,0
13100,43.44432592860833,0.0,0,0
13200,44.04336263856754,0.0,0,0
13300,44.62167635663938,0.0,0,0
13400,45.399562288808106,0.0,0,0
13500,45.98164789682471,0.0,0,0
13600,46.536770544932565,0.0,0,0
13700,47.15013789746895,0.0,0,0
13800,47.77792123602278,0.0,0,0
13900,48.54549263417506,0.0,0,0
14000,49.097914088949224,0.0,0,0
14100,49.902154720312836,0.0,0,0
14200,50.63952401638202,0.0,0,0
14300,51.37882969053946,0.0,0,0
14400,52.04275410493668,0.0,0,0
14500,52.691697797181845,0.0,0,0
14600,53.22379937877808,0.0,0,0
14700,53.77126229669129,0.0,0,0
14800,54.421925892103694,0.0,0,0
14900,55.07478373100023,0.0,0,0
15000,55.801960165501285,0.0,0,0
15100,56.490655151408475,0.0,0,0
15200,57.28190480144602,0.0,0,0
15300,58.156777414158135,0.0,0,0
15400,58.701501074606156,0.0,0,0
15500,59.4898349436254,0.0,0,0
15600,60.25128076100731,0.0,0,0
15700,60.94868880962753,0.0,0,0
15800,62.00547530859264,0.0,0,0
15900,62.84104335575833,0.0,0,0
16000,63.673445568986956,0.0,0,0
16100,64.33259178689804,0.0,0,0
16200,65.10960010156977,0.0,0,0
16300,65.95850911653025,0.0,0,0
16400,66.81906441867173,0.0,0,0
16500,67.53367172451101,0.0,0,0
16600,68.25122942614585,0.0,0,0
16700,69.08405301871235,0.0,0,0
16800,69.77187574020981,0.0,0,0
16900,70.69780211079302,0.0,0,0
17000,71.71595251575984,0.0,0,0
17100,72.95246747123275,0.0,0,0
17200,73.87989481545748,0.0,0,0
17300,74.58749486737402,0.0,0,0
17400,75.46302552806091,0.0,0,0
17500,76.29271789846278,0.0,0,0
17600,77.22675002961216,0.0,0,0
17700,78.37892899323688,0.0,0,0
17800,79.17960484045709,0.0,0,0
17900,80.06834251229402,0.0,0,0
18000,81.51892378097088,0.0,0,0
18100,82.62731212296006,0.0,0,0
18200,83.66927057898302,0.0,0,0
18300,84.66040692097086,0.0,0,0
18400,85.66951303942366,0.0,0,0
18500,86.7569524557782,0.0,0,0
18600,87.83238247338369,0.0,0,0
18700,88.88613773164774,0.0,0,0
18800,89.91320977439328,0.0,0,0
18900,90.66641511891105,0.0,0,0
19000,92.03293518540629,0.0,0,0
19100,93.36538704545067,0.0,0,0
19200,94.0575845566309,0.0,0.0625,0.015625
19300,95.36714511596338,0.0,0,0
19400,96.5002294913406,0.0,0,0
