Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.36821030136667493,0.0,0,0
1,0.3733807073986733,0.0,0,0
100,0.6361020848203893,0.0,0,0
200,0.9156051018504834,0.0,0,0
300,1.148566681837851,0.0,0,0
400,1.4058645876319604,0.0,0,0
500,1.6909469672839759,0.0,0,0
600,1.9134314769771366,0.0,0,0
700,2.197637964848516,0.0,0,0
800,2.4022252518003815,0.0,0,0
900,2.6324189421166997,0.0,0,0
1000,2.859776737394889,0.0,0,0
1100,3.2188436985505664,0.0,0,0
1200,3.530114262502676,0.0,0,0
1300,3.7319529547621832,0.0,0,0
1400,3.9205943110158654,0.0,0,0
1500,4.165591506468319,0.0,0,0
1600,4.386291759100984,0.0,0,0
1700,4.663221537380132,0.0,0,0
1800,4.9109799021213405,0.0,0,0
1900,5.14404343074845,0.0,0,0
2000,5.388832783068102,0.0,0,0
2100,5.528213001118346,0.0,0,0
2200,5.76040336390724,0.0,0,0
2300,5.993050701677232,0.0,0,0
2400,6.229584103426895,0.0,0,0
2500,6.502753358049051,0.0,0,0
2600,6.716353346432297,0.0,0,0
2700,7.010160192230093,0.0,0,0
2800,7.219611952492192,0.0,0,0
2900,7.478680057367112,0.0,0,0
3000,7.7162284127489364,0.0,0,0
3100,7.9838029185677115,0.0,0,0
3200,8.19127542656632,0.0,0,0
3300,8.459006600759732,0.0,0,0
3400,8.69233579589215,0.0,0,0
3500,8.943447972313942,0.0,0,0
3600,9.142778043751278,0.0,0,0
3700,9.410885237289584,0.0,0,0
3800,9.698228990983967,0.0,0,0
3900,9.918660419084329,0.0,0,0
4000,10.184681622891206,0.0,0,0
4100,10.40963902417184,0.0,0,0
4200,10.661164438754383,0.0,0,0
4300,10.863408061170102,0.0,0,0
4400,11.123826933547896,0.0,0,0
4500,11.309686603686528,0.0,0,0
4600,11.613209750088263,0.0,0,0
4700,11.892904775313285,0.0,0,0
4800,12.187564261138943,0.0,0,0
4900,12.452898637534808,0.0,0,0
5000,12.782003506603646,0.0,0,0
5100,13.126140050363617,0.0,0,0
5200,13.437446885368031,0.0,0,0
5300,13.736112059357922,0.0,0,0
5400,13.977172057474206,0.0,0,0
5500,14.30663961201115,0.0,0,0
5600,14.644181864709948,0.0,0,0
5700,14.96537187611139,0.0,0,0
5800,15.309240479454589,0.0,0,0
5900,15.596151322751815,0.0,0,0
6000,15.87939878280526,0.0,0,0
6100,16.131057471524407,0.0,0,0
6200,16.430534714349566,0.0,0,0
6300,16.70762320069023,0.0,0,0
6400,17.074270452471268,0.0,0,0
6500,17.39159910323741,0.0,0,0
6600,17.680455592214194,0.0,0,0
6700,17.996051566121746,0.0,0,0
6800,18.386274293939202,0.0,0,0
6900,18.71260120851102,0.0,0,0
7000,19.048767889876366,0.0,0,0
7100,19.394044689572034,0.0,0,0
7200,19.712136892490555,0.0,0,0
7300,20.02670890551078,0.0,0,0
7400,20.370957377898275,0.0,0,0
7500,20.64877861124766,0.0,0,0
7600,20.957546832951817,0.0,0,0
7700,21.342239356010708,0.0,0,0
7800,21.699463296367266,0.0,0,0
7900,22.038717149293642,0.0,0,0
8000,22.256065476974694,0.0,0,0
8100,22.677590397881637,0.0,0,0
8200,23.029311686350905,0.0,0,0
8300,23.34147832412345,0.0,0,0
8400,23.737940989732206,0.0,0,0
8500,24.255385236702274,0.0,0,0
8600,24.556823658405175,0.0,0,0
8700,25.029291338394273,0.0,0,0
8800,25.477458100536783,0.0,0,0
8900,26.028796531276498,0.0,0,0
9000,26.41707594513158,0.0,0,0
9100,26.94962178278666,0.0,0,0
9200,27.49318516831475,0.0,0,0
9300,27.932571733627725,0.0,0,0
9400,28.214024422788533,0.0,0,0
9500,28.53473775267589,0.0,0,0
9600,28.887641146711974,0.0,0,0
9700,29.37000128993697,0.0,0,0
9800,29.780866091785715,0.0,0,0
9900,30.125499795687688,0.0,0,0
10000,30.582396540979058,0.0,0,0
10100,31.001336281781185,0.0,0,0
10200,31.33575712967041,0.0,0,0
10300,31.783807411368013,0.0,0,0
10400,32.40719572866156,0.0,0,0
10500,32.916792081361656,0.0,0,0
10600,33.2573125850279,0.0,0,0
10700,33.645205668668304,0.0,0,0
10800,34.06460255130171,0.0,0,0
10900,34.50198500889666,0.0,0,0
11000,34.85737425924156,0.0,0,0
11100,35.377772964766194,0.0,0,0
11200,35.95574253225893,0.0,0,0
11300,36.522868375347365,0.0,0,0
11400,37.11725692764482,0.0,0,0
11500,37.7008443881949,0.0,0,0
11600,38.28986490379114,0.0,0,0
11700,38.81170482602869,0.0,0,0
11800,39.42197976337092,0.0,0,0
11900,39.98908215926215,0.0,0,0
12000,40.62115947539092,0.0,0,0
12100,41.097925351695686,0.0,0,0
12200,41.700705940057674,0.0,0,0
12300,42.213977753575755,0.0,0,0
12400,42.72981621043885,0.0,0,0
12500,43.190908880793685,0.0,0,0
12600,43.703620568266544,0.0,0,0
12700,44.45183307834531,0.0,0,0
12800,45.03695126926086,0.0,0,0
12900,45.504119389101774,0.0,0,0
13000,46.0807270532569,0.0,0,0
13100,46.63051107395467,0.0,0,0
13200,47.393104910482684,0.0,0,0
13300,47.933665389728986,0.0,0,0
13400,48.603896391722834,0.0,0,0
13500,49.29205493294233,0.0,0,0
13600,49.89060664768468,0.0,0,0
13700,50.33734061779402,0.0,0,0
13800,50.931511335723194,0.0,0,0
13900,51.76063320949802,0.0,0,0
14000,52.336253896715974,0.0,0,0
14100,53.12922445947983,0.0,0,0
14200,53.63535885094466,0.0,0,0
14300,54.31822030019793,0.0,0,0
14400,54.976220758725795,0.0,0,0
14500,55.85416740175006,0.0,0,0
14600,56.331061281972545,0.0,0,0
14700,57.26798749972569,0.0,0,0
14800,58.21763193399681,0.0,0,0
14900,59.164827269570786,0.0,0,0
15000,59.84708251543238,0.0,0,0
15100,60.68676266460909,0.0,0,0
15200,61.450553862136395,0.0,0,0
15300,62.362959058142195,0.0,0,0
15400,63.009893960115264,0.0,0,0
15500,63.63432329076334,0.0,0,0
15600,64.5023900560219,0.0,0,0
15700,65.50641646515018,0.0,0,0
15800,66.42633295356552,0.0,0,0
15900,67.2579810920076,0.0,0,0
16000,68.0575745178843,0.0,0,0
16100,68.79692043291048,0.0,0,0
16200,69.60801198696161,0.0,0,0
16300,70.36515908096516,0.0,0,0
16400,71.43699380074797,0.0,0,0
16500,72.31734987481315,0.0,0,0
16600,73.37646349709874,0.0,0,0
16700,74.41867722388456,0.0,0,0
16800,75.24328829065286,0.0,0,0
16900,76.41850215993978,0.0,0,0
17000,77.34480294714051,0.0,0,0
17100,78.27589075977141,0.0,0.0625,0.015625
17200,79.01804552457793,0.0,0,0
17300,79.85269549083853,0.0,0,0
17400,80.68606861135859,0.0,0,0
17500,81.7655013269638,0.0,0,0
17600,82.74301802483009,0.0,0,0
17700,83.46606337788697,0.0,0,0
17800,84.39359013145125,0.0,0,0
17900,85.58137808750298,0.0,0,0
18000,86.2045234564432,0.0,0,0
18100,87.10651053214642,0.0,0,0
18200,88.12832486566015,0.0,0,0
18300,89.32127956301174,0.0,0,0
18400,90.08039038774078,0.0,0,0
18500,90.93462371074949,0.0,0,0
18600,92.24290828746426,0.0,0.0625,0.015625
18700,92.9637760281392,0.0,0,0
18800,93.81840005876273,0.0,0.0625,0.015625
18900,94.86436490348451,0.0,0.0625,0.015625
19000,95.7477491353555,0.0,0.0625,0.03125
19100,96.78657974539351,0.0,0.0625,0.015625
19200,97.9423325815571,0.0,0,0
19300,99.08846868198646,0.0,0,0
19400,100.01145578817548,0.0,0,0
19500,101.00604304316577,0.0,0.0625,0.015625
19600,102.05930721657982,0.0,0.0625,0.03125
19700,103.46352135863965,0.0,0,0
19800,104.28997349192801,0.0,0.0625,0.015625
19900,105.33123401744425,0.0,0,0
20000,106.53290567607014,0.0,0,0
20100,107.97283169683847,0.0,0.0625,0.0625
20200,109.04645509317199,0.0,0.0625,0.015625
20300,110.43060068406662,0.0,0.0625,0.0625
20400,111.53676128458228,0.0,0,0
20500,112.80695455718082,0.0,0.0625,0.03125
20600,114.13946372260652,0.0,0.0625,0.0625
20700,115.69199794780128,0.0,0.0625,0.046875
20800,116.85864969688546,0.0,0.0625,0.078125
20900,118.20035407420525,0.0,0.0625,0.046875
21000,119.56648240232705,0.0,0.0625,0.03125
21100,120.54370923096262,0.0,0.0625,0.015625
21200,122.02658117156007,0.0,0.0625,0.09375
21300,123.56420559659134,0.0,0.0625,0.03125
21400,124.63437766910472,0.0,0.0625,0.046875
21500,126.1244578437815,0.0,0.0625,0.03125
21600,127.01126010673853,0.0,0.0625,0.046875
21700,127.9170729355377,0.0,0.0625,0.015625
21800,129.1355043400055,0.0,0.0625,0.03125
21900,130.41093668223579,0.0,0.0625,0.03125
22000,131.81217111020834,0.0,0.0625,0.078125
22100,133.0519031400446,0.0,0.0625,0.046875
22200,134.75710926995635,0.0,0.0625,0.078125
22300,136.01930072858846,0.0,0.0625,0.03125
22400,137.27206545972473,0.0,0.0625,0.078125
22500,138.78130356683295,0.0,0.0625,0.046875
22600,140.0890065865687,0.0,0.0625,0.078125
22700,141.55266973694793,0.0,0.0625,0.078125
22800,143.02054920064688,0.0,0.0625,0.140625
22900,144.73694652236796,0.0,0.0625,0.0625
23000,146.13503382724755,0.0,0.0625,0.046875
23100,147.56575536220836,0.0,0.0625,0.109375
23200,149.0402077361628,0.0,0.0625,0.03125
23300,150.65583300208445,0.0,0.0625,0.140625
23400,151.84280373552107,0.0,0.0625,0.109375
23500,153.54430172025585,0.0,0.0625,0.09375
23600,155.23244126030707,0.0,0.0625,0.109375
23700,156.68235160943738,0.0,0.0625,0.109375
23800,158.50242589873525,0.0,0.0625,0.125
23900,160.20543900767586,0.0,0.0625,0.0625
24000,161.64354722810577,0.0,0.0625,0.078125
24100,163.16224772363316,0.0,0.0625,0.171875
24200,164.4222870064091,0.0,0.0625,0.109375
24300,165.77229638036945,0.0,0.0625,0.09375
24400,166.9748687417087,0.0,0.0625,0.140625
24500,168.3639811883524,0.0,0.0625,0.15625
