Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,1.0650141742786303,0.0,0,0
1,1.0650141742786303,0.0,0,0
100,1.3845170041523402,0.0,0,0
200,1.6744679814269443,0.0,0,0
300,1.9714737646172062,0.0,0,0
400,2.2175730625752847,0.0,0,0
500,2.4943936188386155,0.0,0,0
600,2.753109043257581,0.0,0,0
700,3.083507345512715,0.0,0,0
800,3.431533427540052,0.0,0,0
900,3.7655210861174675,0.0,0,0
1000,4.0286248210473765,0.0,0,0
1100,4.282598550638165,0.0,0,0
1200,4.548649121362872,0.0,0,0
1300,4.806682661249846,0.0,0,0
1400,5.102364428088449,0.0,0,0
1500,5.317941273794386,0.0,0,0
1600,5.574231315170383,0.0,0,0
1700,5.829392021440524,0.0,0,0
1800,6.126620114182609,0.0,0,0
1900,6.402513024630659,0.0,0,0
2000,6.699478189448506,0.0,0,0
2100,6.946814718381445,0.0,0,0
2200,7.287052227256193,0.0,0,0
2300,7.47303702752602,0.0,0,0
2400,7.716488961445489,0.0,0,0
2500,7.940773678764487,0.0,0,0
2600,8.190135035897608,0.0,0,0
2700,8.446056695863945,0.0,0,0
2800,8.697892189945863,0.0,0,0
2900,8.939042526855353,0.0,0,0
3000,9.21653106975097,0.0,0,0
3100,9.429367305780008,0.0,0,0
3200,9.667358104762485,0.0,0,0
3300,9.929667337694909,0.0,0,0
3400,10.162890201374852,0.0,0,0
3500,10.392218049647198,0.0,0,0
3600,10.647525984644407,0.0,0,0
3700,10.914808415754038,0.0,0,0
3800,11.159414475003523,0.0,0,0
3900,11.427669052340516,0.0,0,0
4000,11.658197367055598,0.0,0,0
4100,11.923277276255538,0.0,0,0
4200,12.208061874840018,0.0,0,0
4300,12.47439580558377,0.0,0,0
4400,12.698798829052134,0.0,0,0
4500,12.992129666770996,0.0,0,0
4600,13.245159534696562,0.0,0,0
4700,13.511638650295263,0.0,0,0
4800,13.68633798240153,0.0,0,0
4900,13.91940752218581,0.0,0,0
5000,14.228892099295743,0.0,0,0
5100,14.476764844537353,0.0,0,0
5200,14.688647630330413,0.0,0,0
5300,14.975197951886992,0.0,0,0
5400,15.322516557879673,0.0,0,0
5500,15.619936357679682,0.0,0,0
5600,15.849715065692312,0.0,0,0
5700,16.151751878638905,0.0,0,0
5800,16.490770380882957,0.0,0,0
5900,16.763609472942882,0.0,0,0
6000,17.088079125349523,0.0,0,0
6100,17.385182177730677,0.0,0,0
6200,17.661920975835315,0.0,0,0
6300,17.903498614213564,0.0,0,0
6400,18.284872960587652,0.0,0,0
6500,18.56535385254637,0.0,0,0
6600,18.782615597175795,0.0,0,0
6700,19.167267495148188,0.0,0,0
6800,19.54072263629446,0.0,0,0
6900,19.866060489729946,0.0,0,0
7000,20.256302679717667,0.0,0,0
7100,20.63485262266008,0.0,0,0
7200,20.903709795012976,0.0,0,0
7300,21.16994084893442,0.0,0,0
7400,21.52683254975413,0.0,0,0
7500,21.897864104344368,0.0,0,0
7600,22.231059778360553,0.0,0,0
7700,22.566650959730353,0.0,0,0
7800,23.024487624064147,0.0,0,0
7900,23.40305396058926,0.0,0,0
8000,23.725917731922284,0.0,0,0
8100,24.027483074024317,0.0,0,0
8200,24.396542833813257,0.0,0,0
8300,24.900055873292352,0.0,0,0
8400,25.336909175159494,0.0,0,0
8500,25.667764624996213,0.0,0,0
8600,26.123097063128746,0.0,0,0
8700,26.54692311656176,0.0,0,0
8800,27.00243935669304,0.0,0,0
8900,27.47983498725641,0.0,0,0
9000,27.908544449551034,0.0,0,0
9100,28.217320671053006,0.0,0,0
9200,28.514027813756027,0.0,0,0
9300,28.94412548055163,0.0,0,0
9400,29.37231939183608,0.0,0,0
9500,29.901858735768062,0.0,0,0
9600,30.31738148604131,0.0,0,0
9700,30.757656341328442,0.0,0,0
9800,31.423854820129044,0.0,0,0
9900,31.815460388344434,0.0,0,0
10000,32.26476302847026,0.0,0,0
10100,32.727887915648274,0.0,0,0
10200,33.282146245642906,0.0,0,0
10300,33.76098761521178,0.0,0,0
10400,34.18951053635634,0.0,0,0
10500,34.721429856540375,0.0,0,0
10600,35.1328057847523,0.0,0,0
10700,35.61233024125578,0.0,0,0
10800,36.113491599675385,0.0,0,0
10900,36.630899211234265,0.0,0,0
11000,37.11628051696914,0.0,0,0
11100,37.569764435402476,0.0,0,0
11200,37.949139081161476,0.0,0,0
11300,38.498739638681,0.0,0,0
11400,38.88188775597797,0.0,0,0
11500,39.43183010670558,0.0,0,0
11600,39.82504321878057,0.0,0,0
11700,40.23528830176201,0.0,0,0
11800,40.93983028049699,0.0,0,0
11900,41.442423321290974,0.0,0,0
12000,41.99743372543193,0.0,0,0
12100,42.63405501416243,0.0,0,0
12200,43.154012783187525,0.0,0,0
12300,43.62048560831253,0.0,0,0
12400,44.146210547418924,0.0,0,0
12500,44.545318417055064,0.0,0,0
12600,45.413612639839755,0.0,0,0
12700,46.01288373327855,0.0,0,0
12800,46.53658423426198,0.0,0,0
12900,47.03941906477896,0.0,0,0
13000,47.90052372995701,0.0,0,0
13100,48.822380803239106,0.0,0,0
13200,49.697628783246365,0.0,0,0
13300,50.17587787587718,0.0,0,0
13400,50.77903541388029,0.0,0,0
13500,51.510925580834545,0.0,0,0
13600,52.18511723310401,0.0,0,0
13700,52.66574946612627,0.0,0,0
13800,53.29342639202256,0.0,0,0
13900,54.10132709198104,0.0,0,0
14000,54.70844349590116,0.0,0,0
14100,55.31751011444042,0.0,0,0
14200,55.960646730509,0.0,0,0
14300,56.80469997739792,0.0,0,0
14400,57.544579759926286,0.0,0,0
14500,58.34273883256571,0.0,0,0
14600,59.198934519732184,0.0,0,0
14700,59.75022469900447,0.0,0,0
14800,60.41672387634196,0.0,0,0
14900,61.232617112800035,0.0,0,0
15000,61.7436322342464,0.0,0,0
15100,62.54144525639855,0.0,0,0
15200,63.43127038519249,0.0,0,0
15300,64.28773002424812,0.0,0,0
15400,65.08243345996512,0.0,0,0
15500,65.99311254228209,0.0,0,0
15600,66.6214836991292,0.0,0,0
15700,67.87881108492864,0.0,0,0
15800,68.56571985912538,0.0,0,0
15900,69.50332120567863,0.0,0,0
16000,70.24346172940037,0.0,0,0
16100,71.47318547488155,0.0,0,0
16200,72.357656082503,0.0,0,0
16300,73.33745247291408,0.0,0,0
16400,74.24827584241686,0.0,0,0
16500,75.21505625970647,0.0,0,0
16600,76.42853304040783,0.0,0,0
16700,77.17292350036358,0.0,0,0
16800,78.15128231251349,0.0,0,0
16900,78.96618983423518,0.0,0.0625,0.015625
17000,79.98446568390517,0.0,0,0
17100,80.773878741244,0.0,0,0
17200,81.80200252126797,0.0,0,0
17300,82.95198245489863,0.0,0,0
17400,83.83503782321294,0.0,0,0
17500,84.57808091934244,0.0,0,0
17600,85.61508224710195,0.0,0,0
17700,86.54440279686789,0.0,0,0
17800,87.83191523379864,0.0,0,0
17900,88.68485234003569,0.0,0,0
18000,89.71733923706256,0.0,0.0625,0.015625
18100,90.80722577498065,0.0,0,0
18200,91.85330078106054,0.0,0.0625,0.015625
18300,92.70218241589838,0.0,0.0625,0.015625
18400,93.94731494986853,0.0,0,0
18500,94.68312216372487,0.0,0,0
18600,95.70926709248265,0.0,0,0
18700,96.77102673074758,0.0,0,0
18800,97.8845991750073,0.0,0,0
18900,98.96034098719386,0.0,0,0
19000,100.14980697616788,0.0,0,0
19100,101.42731167554712,0.0,0,0
19200,102.67023330930698,0.0,0.0625,0.015625
19300,103.62044252702401,0.0,0,0
19400,104.57755718153811,0.0,0,0
19500,105.52582610803252,0.0,0,0
19600,106.74904144377949,0.0,0,0
19700,108.11166231365517,0.0,0,0
19800,109.50798830955858,0.0,0.0625,0.046875
19900,110.28194806065531,0.0,0,0
20000,111.72213412050269,0.0,0.0625,0.03125
20100,113.15408769799181,0.0,0.0625,0.03125
20200,114.87770165804892,0.0,0,0
20300,116.27365805264277,0.0,0.0625,0.03125
20400,117.60726186470113,0.0,0,0
20500,119.10528725511139,0.0,0.0625,0.078125
20600,120.28925496207539,0.0,0,0
20700,121.95319283468208,0.0,0.0625,0.03125
20800,123.45784235024469,0.0,0.0625,0.046875
