Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.49803237914751614,0.0,0,0
1,0.5079409660136694,0.0,0,0
100,0.8529894512248465,0.0,0,0
200,1.218793246650054,0.0,0,0
300,1.4919703120821661,0.0,0,0
400,1.7495464829080003,0.0,0,0
500,2.002242406204751,0.0,0,0
600,2.2810075907227474,0.0,0,0
700,2.600087113412776,0.0,0,0
800,2.7967276394736085,0.0,0,0
900,2.991445994825851,0.0,0,0
1000,3.2049746046819645,0.0,0,0
1100,3.4983438015885793,0.0,0,0
1200,3.7034820715309156,0.0,0,0
1300,3.912256161791509,0.0,0,0
1400,4.204544575652474,0.0,0,0
1500,4.416353537041094,0.0,0,0
1600,4.605121816396024,0.0,0,0
1700,4.827564497429597,0.0,0,0
1800,5.140354270740883,0.0,0,0
1900,5.415143079958239,0.0,0,0
2000,5.6746734233181755,0.0,0,0
2100,5.887322430261788,0.0,0,0
2200,6.106676589886312,0.0,0,0
2300,6.379279684401867,0.0,0,0
2400,6.697945355965515,0.0,0,0
2500,6.982793691033875,0.0,0,0
2600,7.219174665654627,0.0,0,0
2700,7.52548623984512,0.0,0,0
2800,7.749561691197365,0.0,0,0
2900,7.947924993832067,0.0,0,0
3000,8.181610287153589,0.0,0,0
3100,8.472133381546854,0.0,0,0
3200,8.728649222015767,0.0,0,0
3300,8.95042067170523,0.0,0,0
3400,9.166004207918101,0.0,0,0
3500,9.512858049321029,0.0,0,0
3600,9.720723458577211,0.0,0,0
3700,9.934482598127788,0.0,0,0
3800,10.070715594743831,0.0,0,0
3900,10.241768866017406,0.0,0,0
4000,10.495610846660442,0.0,0,0
4100,10.78735691592213,0.0,0,0
4200,11.040207153151021,0.0,0,0
4300,11.327225840883795,0.0,0,0
4400,11.665962820204946,0.0,0,0
4500,11.905116920562424,0.0,0,0
4600,12.293491127124783,0.0,0,0
4700,12.576749497188416,0.0,0,0
4800,12.890099723620839,0.0,0,0
4900,13.165737889165772,0.0,0,0
5000,13.534227069845675,0.0,0,0
5100,13.811526703611866,0.0,0,0
5200,14.062144479533004,0.0,0,0
5300,14.351088787712905,0.0,0,0
5400,14.555190288731204,0.0,0,0
5500,14.856120827488255,0.0,0,0
5600,15.21280190420068,0.0,0,0
5700,15.447672681735964,0.0,0,0
5800,15.753895724814445,0.0,0,0
5900,16.075284427445467,0.0,0,0
6000,16.41090664364765,0.0,0,0
6100,16.71927599206445,0.0,0,0
6200,16.970123354205814,0.0,0,0
6300,17.235812898979376,0.0,0,0
