Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.7975173207425951,0.0,0,0
1,0.7975173207425951,0.0,0,0
100,0.8158924037707962,0.0,0,0
200,0.9571279805404416,0.0,0,0
300,1.2069001960049315,0.0,0,0
400,1.4548798903810767,0.0,0,0
500,1.677624946089008,0.0,0,0
600,1.8930444511070732,0.0,0,0
700,2.1578662595943645,0.0,0,0
800,2.3447234000326937,0.0,0,0
900,2.5978919226550925,0.0,0,0
1000,2.7985127600702744,0.0,0,0
1100,2.985635348936028,0.0,0,0
1200,3.2026672100951847,0.0,0,0
1300,3.3600201349936767,0.0,0,0
1400,3.5180133457114566,0.0,0,0
1500,3.7740264513069346,0.0,0,0
1600,3.970190334670442,0.0,0,0
1700,4.170463973082253,0.0,0,0
1800,4.375469321817362,0.0,0,0
1900,4.658456044393794,0.0,0,0
2000,4.8752955403428,0.0,0,0
2100,5.110887246305449,0.0,0,0
2200,5.331816843013665,0.0,0,0
2300,5.554059274272802,0.0,0,0
2400,5.7651126493986,0.0,0,0
2500,6.05268140454553,0.0,0,0
2600,6.293128654727876,0.0,0,0
2700,6.631402415124053,0.0,0,0
2800,6.894183491320908,0.0,0,0
2900,7.167271000818653,0.0,0,0
3000,7.460252852918979,0.0,0,0
3100,7.663754718104863,0.0,0,0
3200,7.901104012671276,0.0,0,0
3300,8.094998390040256,0.0,0,0
3400,8.295158576186223,0.0,0,0
3500,8.561190664232946,0.0,0,0
3600,8.820648138407513,0.0,0,0
3700,9.08253517426149,0.0,0,0
3800,9.295063108290964,0.0,0,0
3900,9.514262998765057,0.0,0,0
4000,9.73365651360105,0.0,0,0
4100,9.937543845291202,0.0,0,0
4200,10.133521167978207,0.0,0,0
4300,10.404022687711297,0.0,0,0
4400,10.626769653637213,0.0,0,0
4500,10.813415931143497,0.0,0,0
4600,11.019245635576484,0.0,0,0
4700,11.350308372766877,0.0,0,0
4800,11.60400996880579,0.0,0,0
4900,11.882013594258712,0.0,0,0
5000,12.129363284181569,0.0,0,0
5100,12.349770341154738,0.0,0,0
5200,12.579003052862785,0.0,0,0
5300,12.898621492391026,0.0,0,0
5400,13.235637781311677,0.0,0,0
5500,13.465469261747323,0.0,0,0
5600,13.709002278424542,0.0,0,0
5700,13.965155291299649,0.0,0,0
5800,14.269385387482117,0.0,0,0
5900,14.558794433143088,0.0,0,0
6000,14.82386865808623,0.0,0,0
6100,15.16148526706246,0.0,0,0
6200,15.47206323534736,0.0,0,0
6300,15.776069658501877,0.0,0,0
6400,16.155435461602718,0.0,0,0
6500,16.46840189217628,0.0,0,0
6600,16.87827180259988,0.0,0,0
6700,17.199364984802315,0.0,0,0
6800,17.518782060097706,0.0,0,0
6900,17.783431737580877,0.0,0,0
7000,18.0063643796242,0.0,0,0
7100,18.36509218399422,0.0,0,0
7200,18.73966020425814,0.0,0,0
7300,19.037452816772955,0.0,0,0
7400,19.305860322262994,0.0,0,0
7500,19.572589427495835,0.0,0,0
7600,19.92420078782084,0.0,0,0
7700,20.287009296721322,0.0,0,0
7800,20.548956971429632,0.0,0,0
7900,20.9054519017371,0.0,0,0
8000,21.201535641483545,0.0,0,0
8100,21.52327898209161,0.0,0,0
8200,21.863620540167044,0.0,0,0
8300,22.201065304635957,0.0,0,0
8400,22.51477851388138,0.0,0,0
8500,22.92031476381618,0.0,0,0
8600,23.24322922807828,0.0,0,0
8700,23.56668732186379,0.0,0,0
8800,23.945422474834636,0.0,0,0
8900,24.3457779187457,0.0,0,0
9000,24.688667418857044,0.0,0,0
9100,25.102731827796344,0.0,0,0
9200,25.536339490210686,0.0,0,0
9300,25.88440297546316,0.0,0,0
9400,26.29703158739694,0.0,0,0
9500,26.77322667004787,0.0,0,0
9600,27.19360878820117,0.0,0,0
9700,27.5680850325841,0.0,0,0
9800,27.966834338045533,0.0,0,0
9900,28.434536245008474,0.0,0,0
10000,28.92326524410553,0.0,0,0
10100,29.31279581452841,0.0,0,0
10200,29.721717389702206,0.0,0,0
10300,30.128275164997543,0.0,0,0
10400,30.64606726942304,0.0,0,0
10500,31.121758153192367,0.0,0,0
10600,31.575620184001302,0.0,0,0
10700,31.9924501939121,0.0,0,0
10800,32.49771179395116,0.0,0,0
10900,32.87252782660765,0.0,0,0
11000,33.166724772201206,0.0,0,0
11100,33.5360976802339,0.0,0,0
11200,33.86170182118587,0.0,0,0
11300,34.45652654100233,0.0,0,0
11400,34.82401156230807,0.0,0,0
11500,35.47683854546835,0.0,0,0
11600,35.93111914546975,0.0,0,0
11700,36.37774187416087,0.0,0,0
11800,36.81170180570017,0.0,0,0
11900,37.282287408019805,0.0,0,0
12000,37.71073103089976,0.0,0,0
12100,38.14111088572413,0.0,0,0
12200,38.52499084454817,0.0,0,0
12300,38.97211750413369,0.0,0,0
12400,39.31917603937335,0.0,0,0
12500,39.78281042437746,0.0,0,0
12600,40.39281033723102,0.0,0,0
12700,40.68938638843531,0.0,0,0
12800,41.13343842691473,0.0,0,0
12900,41.6714700120942,0.0,0,0
13000,42.21184001202122,0.0,0,0
13100,42.960574330398416,0.0,0,0
13200,43.419918429545426,0.0,0,0
13300,43.94209810518564,0.0,0,0
13400,44.509593377794474,0.0,0,0
13500,45.1238806782666,0.0,0,0
13600,45.55787567998199,0.0,0,0
13700,46.37424357777589,0.0,0,0
13800,47.24180542437734,0.0,0,0
13900,47.847812285469566,0.0,0,0
14000,48.716670034766494,0.0,0,0
14100,49.18566869678941,0.0,0,0
14200,49.84590018875364,0.0,0,0
14300,50.55465875385471,0.0,0,0
14400,51.194464352979594,0.0,0,0
14500,51.76781106464394,0.0,0,0
14600,52.42463298635887,0.0,0,0
14700,53.302379812701,0.0,0,0
14800,54.029762235325904,0.0,0,0
14900,54.78224622790555,0.0,0,0
15000,55.428800727119345,0.0,0,0
15100,56.10446035478583,0.0,0,0
15200,56.53482422306644,0.0,0,0
15300,57.29084874555855,0.0,0,0
15400,58.069104390717236,0.0,0,0
15500,58.778614577846206,0.0,0,0
15600,59.64118294816639,0.0,0,0
15700,60.65841722207966,0.0,0,0
15800,61.138740436945135,0.0,0,0
15900,62.07996980988101,0.0,0,0
16000,62.77899790200413,0.0,0,0
16100,63.47778829035112,0.0,0,0
16200,64.21040177799415,0.0,0,0
16300,64.9455658582626,0.0,0,0
16400,65.82720322218935,0.0,0,0
16500,66.42592900133538,0.0,0,0
16600,67.18949331212298,0.0,0.0625,0.015625
16700,68.09598473517819,0.0,0,0
16800,68.82060212358519,0.0,0,0
16900,69.78727242086653,0.0,0,0
17000,70.55255272724303,0.0,0,0
17100,71.55475825612784,0.0,0,0
17200,72.31684152463087,0.0,0,0
17300,72.99822686539072,0.0,0,0
17400,74.16858980905434,0.0,0,0
17500,74.94892136577326,0.0,0,0
17600,76.06232885337432,0.0,0,0
17700,77.14088849774359,0.0,0,0
17800,78.02098234126075,0.0,0,0
17900,78.94199363993549,0.0,0,0
18000,79.560967959962,0.0,0,0
18100,80.26433891847907,0.0,0,0
18200,81.24458318230833,0.0,0,0
18300,82.18483295004383,0.0,0.0625,0.015625
18400,83.06250034175191,0.0,0,0
18500,84.2866806471978,0.0,0,0
18600,85.14874353076598,0.0,0,0
18700,85.79167471963547,0.0,0,0
18800,86.87145518445499,0.0,0,0
18900,87.85139633740769,0.0,0,0
19000,88.9496841176739,0.0,0,0
19100,89.87473970041255,0.0,0,0
19200,90.75733428819228,0.0,0,0
19300,91.78084991876867,0.0,0,0
19400,92.67162087818976,0.0,0,0
