Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.3927383782972136,0.0,0,0
1,0.3927383782972136,0.0,0,0
100,1.7087213719498169,0.0,0,0
200,2.9992477427782145,0.0,0,0
300,3.892705976851147,0.0,0,0
400,4.987653768326298,0.0,0,0
500,6.182416692754931,0.0,0,0
600,7.815835134291187,0.0,0,0
700,8.934854185411488,0.0,0,0
800,10.273037570196617,0.0,0,0
900,11.541380637524917,0.0,0,0
1000,13.043592522165063,0.0,0,0
1100,14.18333598227615,0.0,0,0
1200,15.754862484530072,0.0,0,0
1300,17.14408995271329,0.0,0,0
1400,19.041784710043125,0.0,0,0
1500,20.667636890593577,0.0,0,0
1600,22.865720765806977,0.0,0,0
1700,24.616221523355307,0.0,0,0
1800,26.614721393659725,0.0,0,0
1900,29.08073841636093,0.0,0,0
2000,31.626762630412856,0.0,0,0
2100,34.91020803421904,0.0,0,0
2200,37.45913150995344,0.0,0,0
2300,39.64414460942032,0.0,0,0
2400,42.58338346837169,0.0,0,0
2500,44.86331685693077,0.0,0,0
2600,47.07262987817327,0.0,0,0
2700,50.95911991311173,0.0,0,0
2800,55.69217293275814,0.0,0,0
2900,58.33860412603686,0.0,0,0
3000,61.83090013502319,0.0,0,0
3100,66.08214584769627,0.0,0,0
3200,71.70577607752595,0.0,0,0
3300,77.13252019156396,0.0,0,0
3400,81.21202808718401,0.0,0,0
3500,86.14322687992703,0.0,0,0
3600,91.63509550467553,0.0,0,0
3700,98.79819285422354,0.0,0,0
3800,105.84102466964433,0.0,0,0
3900,112.12674686197792,0.0,0,0
4000,119.31782736770714,0.0,0,0
4100,126.163183202545,0.0,0,0
4200,130.24389034057182,0.0,0,0
4300,135.55063835729965,0.0,0,0
4400,140.99759374024424,0.0,0,0
4500,148.83872265701086,0.0,0,0
4600,156.627218503337,0.0,0,0
4700,163.0447756184746,0.0,0,0
4800,168.47748544795422,0.0,0,0
4900,173.89179962022297,0.0,0,0
5000,181.66934722590287,0.0,0,0
5100,186.497387278848,0.0,0,0
5200,193.5641807677854,0.0,0,0
5300,201.24136817904534,0.0,0,0
5400,211.2995668018712,0.0,0,0
5500,218.06354841925292,0.0,0,0
5600,224.69968754837123,0.0,0,0
5700,229.62835690513043,0.0,0,0
5800,237.09876321814843,0.0,0,0
5900,243.1047776024876,0.0,0,0
6000,249.95620524782626,0.0,0,0
6100,255.56706515407706,0.0,0,0
6200,259.3009195930762,0.0,0,0
6300,264.3980278266563,0.0,0,0
6400,268.83978398401854,0.0,0,0
6500,272.9798190883858,0.0,0,0
6600,277.5307464346461,0.0,0,0
6700,282.72916386849874,0.0,0,0
6800,286.13003075544617,0.0,0,0
6900,290.22487505492796,0.0,0,0
7000,294.7310443904588,0.0,0,0
7100,298.4017417704969,0.0,0,0
7200,303.17542622456415,0.0,0,0
7300,308.0797944650073,0.0,0,0
7400,311.3723042540102,0.0,0,0
7500,316.2129443066447,0.0,0,0
7600,320.2693366501105,0.0,0,0
7700,323.8627866875966,0.0,0,0
7800,327.6969763789073,0.0,0,0
7900,330.7745111968164,0.0,0,0
8000,336.44680577175956,0.0,0,0
8100,340.25332401083716,0.0,0,0
8200,344.1378196875828,0.0,0.0625,0.015625
8300,347.7772033837726,0.0,0,0
8400,350.0478691175966,0.0,0,0
8500,351.65545858035705,0.0,0,0
8600,354.1550015701575,0.0,0,0
8700,355.3721160660661,0.0,0,0
8800,357.992830877585,0.0,0.0625,0.015625
8900,360.74192389048096,0.0,0.0625,0.015625
9000,361.849899499889,0.0,0.0625,0.03125
9100,364.6221409813558,0.0,0,0
9200,367.31563388510887,0.0,0,0
9300,368.9003961795647,0.0,0.0625,0.03125
9400,371.14031294276174,0.0,0.0625,0.015625
9500,372.56922094340774,0.0,0.0625,0.015625
9600,374.542186242614,0.0,0,0
9700,376.1584856551747,0.0,0.0625,0.03125
9800,377.50268195456545,0.0,0,0
9900,379.0990189847488,0.0,0,0
10000,381.8280728163796,0.0,0.0625,0.015625
10100,383.4656550990404,0.0,0,0
10200,385.2311042434725,0.0,0,0
10300,386.87794022119255,0.0,0.0625,0.03125
10400,388.6587520554074,0.0,0.0625,0.078125
10500,389.58784563980817,0.0,0.0625,0.046875
10600,391.41559808555536,0.0,0.0625,0.203125
10700,393.4580264963479,0.0,0.0625,0.171875
10800,395.5927764260324,0.0,0.0625,0.21875
10900,397.1538219368867,0.0,0.0625,0.34375
11000,398.0931233274029,0.0,0.0625,0.265625
11100,399.4821630295077,0.0,0.0625,0.3125
11200,401.45089597551294,0.0,0.0625,0.453125
11300,402.30291857316945,0.0,0.0625,0.4375
11400,403.6866335599335,0.0,0.0625,0.578125
11500,405.10165352285,0.0,0.0625,0.484375
11600,406.47001107167733,0.0,0.0625,0.59375
11700,407.2853489070433,0.0,0.0625,0.625
11800,408.4242592853735,0.0,0.0625,0.640625
11900,410.0871627169697,0.0,0.0625,0.8125
12000,411.42805151533156,0.0,0.0625,0.703125
12100,412.18867510900577,0.0,0.0625,0.625
12200,413.2885048877247,0.0,0.0625,0.875
12300,414.0292031960303,0.0,0.0625,0.8125
12400,415.2581482677977,0.0,0.0625,0.8125
12500,416.34279669703653,0.0,0.0625,0.703125
12600,417.2107046940958,0.0,0.0625,0.796875
12700,418.1927535592252,0.0,0.0625,0.75
12800,419.59941374754106,0.0,0.0625,0.828125
12900,420.64902418868655,0.0,0.0625,0.8125
13000,421.3967686541241,0.0,0.0625,0.8125
13100,421.9638666484716,0.0,0.0625,0.796875
13200,422.616464148615,0.0,0.0625,0.8125
13300,423.2103227537581,0.0,0.0625,0.765625
13400,423.7797206819926,0.0,0.0625,0.84375
13500,424.51525955504474,0.0,0.0625,0.8125
13600,425.4064428309338,0.0,0.0625,0.84375
13700,425.8661722852692,0.0,0.0625,0.890625
13800,426.27060709773724,0.0,0.0625,0.8125
13900,426.92697513699284,0.0,0.0625,0.90625
14000,427.37240359865183,0.0,0.0625,0.828125
14100,428.1532022544681,0.0,0.0625,0.921875
14200,428.680139427329,0.0,0.0625,0.859375
14300,429.31474430887164,0.0,0.0625,0.828125
14400,430.1769900850471,0.0,0.0625,0.90625
14500,430.63747798002953,0.0,0.0625,0.90625
14600,431.0342568310123,0.0,0.0625,0.890625
14700,431.4383724685869,0.0,0.0625,0.84375
14800,431.9443031258,0.0,0.0625,0.921875
14900,432.2571008000617,0.0,0.0625,0.828125
15000,432.5639997589568,0.0,0.0625,0.921875
15100,432.9142502476728,0.0,0.0625,0.8125
15200,433.1984115435351,0.0,0.0625,0.9375
15300,433.4673949480734,0.0,0.0625,0.9375
15400,433.79449502979566,0.0,0.0625,0.875
15500,434.0079761965115,0.0,0.0625,0.875
15600,434.3116970463541,0.0,0.0625,0.90625
15700,434.44468619266894,0.0,0.0625,0.890625
15800,434.73242898686334,0.0,0.0625,0.90625
15900,434.9138710531161,0.0,0.0625,0.9375
16000,435.3003715137674,0.0,0.0625,0.90625
16100,435.62508112430913,0.0,0.0625,0.875
16200,436.0113596743595,0.0,0.0625,0.875
16300,436.34421973861663,0.0,0.0625,0.859375
