Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.8388404901085769,0.0,0,0
1,0.8388404901085769,0.0,0,0
100,2.052529545752934,0.0,0,0
200,2.928866703461552,0.0,0,0
300,3.807142212711622,0.0,0,0
400,4.725415608540971,0.0,0,0
500,5.473860701064243,0.0,0,0
600,6.087842174171812,0.0,0,0
700,6.697731641449558,0.0,0,0
800,7.506397022289654,0.0,0,0
900,7.867388442371582,0.0,0,0
1000,8.09414871973929,0.0,0,0
1100,8.55766161839893,0.0,0,0
1200,9.054460967776743,0.0,0,0
1300,9.412833589744332,0.0,0,0
1400,9.74729026611526,0.0,0,0
1500,10.00328256571455,0.0,0,0
1600,10.320486329121582,0.0,0,0
1700,10.481840467409967,0.0,0,0
1800,10.738923688798545,0.0,0,0
1900,10.91190974735356,0.0,0,0
2000,11.080225825588359,0.0,0,0
2100,11.267933913759341,0.0,0,0
2200,11.350776069906194,0.0,0,0
2300,11.463156175022833,0.0,0,0
2400,11.552771198679693,0.0,0,0
2500,11.638133398665358,0.0,0,0
2600,11.727708353387673,0.0,0,0
2700,11.806015348793684,0.0,0,0
2800,11.837265912755521,0.0,0,0
2900,11.897888275882837,0.0,0,0
3000,11.9470627881621,0.0,0,0
3100,11.981704280492462,0.0,0,0
3200,12.004517154553154,0.0,0,0
3300,12.069783145892774,0.0,0,0
3400,12.11310655308641,0.0,0,0
3500,12.144087731438578,0.0,0,0
3600,12.180706789661215,0.0,0,0
3700,12.191599718954068,0.0,0,0
3800,12.224400539896049,0.0,0,0
3900,12.267931715643472,0.0,0,0
4000,12.391910296252373,0.0,0,0
4100,12.447848429467319,0.0,0,0
4200,12.475098235200104,0.0,0,0
4300,12.548070220057493,0.0,0,0
4400,12.570953534996303,0.0,0,0
4500,12.650061894776444,0.0,0,0
4600,12.708276025353115,0.0,0,0
4700,12.758756976027072,0.0,0,0
4800,12.78942352301258,0.0,0,0
4900,12.86580856053533,0.0,0,0
5000,12.948689664798595,0.0,0,0
5100,12.989358811461583,0.0,0,0
5200,13.029446024200904,0.0,0,0
5300,13.079569474582781,0.0,0,0
5400,13.121988390201663,0.0,0,0
5500,13.178873271057626,0.0,0,0
5600,13.245401175712075,0.0,0,0
5700,13.300069373940985,0.0,0,0
5800,13.341534221716838,0.0,0,0
5900,13.3974257894026,0.0,0,0
6000,13.454921768882306,0.0,0,0
6100,13.53434815818572,0.0,0,0
6200,13.60184495652276,0.0,0,0
6300,13.678580443120376,0.0,0,0
6400,13.760540027983936,0.0,0,0
6500,13.827905142070437,0.0,0,0
6600,13.86798271766583,0.0,0,0
6700,13.903673577357699,0.0,0,0
6800,13.959177481379653,0.0,0,0
6900,14.06353158492367,0.0,0,0
7000,14.112629438912544,0.0,0,0
7100,14.181113861287933,0.0,0,0
7200,14.269414558665753,0.0,0,0
7300,14.319988875536344,0.0,0,0
7400,14.40215707452782,0.0,0,0
7500,14.455165629943092,0.0,0,0
7600,14.551305376995137,0.0,0,0
7700,14.635522066070376,0.0,0,0
7800,14.659204223712596,0.0,0,0
7900,14.732795856036441,0.0,0,0
8000,14.763412659063883,0.0,0,0
8100,14.776239239399278,0.0,0,0
8200,14.849350799963432,0.0,0,0
8300,14.915076382946676,0.0,0,0
8400,14.956021417778153,0.0,0,0
8500,15.005275405672835,0.0,0,0
8600,15.083030470315935,0.0,0,0
8700,15.140515335831525,0.0,0,0
8800,15.253626492528216,0.0,0,0
8900,15.312060941467793,0.0,0,0
9000,15.387680676676482,0.0,0,0
9100,15.447792395464578,0.0,0,0
9200,15.51601284915642,0.0,0,0
9300,15.568415719670785,0.0,0,0
9400,15.653487421959996,0.0,0,0
9500,15.675561692876288,0.0,0,0
9600,15.73802869052174,0.0,0,0
9700,15.77503589149079,0.0,0,0
9800,15.825440130327452,0.0,0,0
9900,15.870924899820185,0.0,0,0
10000,15.978606289936305,0.0,0,0
10100,16.01212378666377,0.0,0,0
10200,16.07730333107025,0.0,0,0
10300,16.153642757105587,0.0,0,0
10400,16.21667493596463,0.0,0,0
10500,16.26853253096716,0.0,0,0
10600,16.38481855368515,0.0,0,0
10700,16.48192685103052,0.0,0,0
10800,16.58132521958679,0.0,0,0
10900,16.685991555094105,0.0,0,0
11000,16.78679868855499,0.0,0,0
11100,16.84038109110915,0.0,0,0
11200,16.920463388647754,0.0,0,0
11300,16.970345570720635,0.0,0,0
11400,17.03369372303764,0.0,0,0
11500,17.12027979680489,0.0,0,0
11600,17.181938112291675,0.0,0,0
11700,17.23795090683521,0.0,0,0
11800,17.26174338177713,0.0,0,0
11900,17.354404081093154,0.0,0,0
12000,17.424870760918598,0.0,0,0
12100,17.501254835857914,0.0,0,0
12200,17.5596876212809,0.0,0,0
12300,17.6225525501285,0.0,0,0
12400,17.68746378349206,0.0,0,0
12500,17.818274855762834,0.0,0,0
12600,17.901086448793528,0.0,0,0
12700,17.995954981758448,0.0,0,0
12800,18.068810056861434,0.0,0,0
12900,18.14815335441198,0.0,0,0
13000,18.21004035390312,0.0,0,0
13100,18.27714607653845,0.0,0,0
13200,18.351133950274406,0.0,0,0
13300,18.432084756720233,0.0,0,0
13400,18.531730302595687,0.0,0,0
13500,18.650783647549524,0.0,0,0
13600,18.738714380684723,0.0,0,0
13700,18.801295591756332,0.0,0,0
13800,18.89235828453012,0.0,0,0
13900,18.98014862120976,0.0,0,0
14000,19.076196811988474,0.0,0,0
14100,19.180778302845635,0.0,0,0
14200,19.263494169171835,0.0,0,0
14300,19.3124740249949,0.0,0,0
14400,19.43046803822749,0.0,0,0
14500,19.496052896554446,0.0,0,0
14600,19.563252551373147,0.0,0,0
14700,19.684071877574628,0.0,0,0
14800,19.805878049767692,0.0,0,0
14900,19.855453283083875,0.0,0,0
15000,19.922280775479937,0.0,0,0
15100,19.994618910015692,0.0,0,0
15200,20.088672030121785,0.0,0,0
15300,20.193370922155033,0.0,0,0
15400,20.29019799516194,0.0,0,0
15500,20.402173815716267,0.0,0,0
15600,20.45223004807738,0.0,0,0
15700,20.547911631828686,0.0,0,0
15800,20.630600034635172,0.0,0,0
15900,20.796806067247058,0.0,0,0
16000,20.919650902304365,0.0,0,0
16100,21.01055730814177,0.0,0,0
16200,21.059727046945213,0.0,0,0
16300,21.092847505867258,0.0,0,0
16400,21.138882205060046,0.0,0,0
16500,21.210397838303084,0.0,0,0
16600,21.318051462846412,0.0,0,0
16700,21.4289037054204,0.0,0,0
16800,21.537147477125874,0.0,0,0
16900,21.671765537193732,0.0,0,0
17000,21.782822337644998,0.0,0,0
17100,21.90496394861685,0.0,0,0
17200,21.995430791348316,0.0,0,0
17300,22.108129105566135,0.0,0,0
17400,22.185444066951312,0.0,0,0
17500,22.278128355563283,0.0,0,0
17600,22.342475297984258,0.0,0,0
17700,22.383317671481578,0.0,0,0
17800,22.423525682673954,0.0,0,0
17900,22.48847545995802,0.0,0,0
18000,22.58177987686404,0.0,0,0
18100,22.732809651149203,0.0,0,0
18200,22.835024694549162,0.0,0,0
18300,22.928457762500535,0.0,0,0
18400,22.963066661870133,0.0,0,0
18500,23.070041814409397,0.0,0,0
18600,23.12725309404431,0.0,0,0
18700,23.19684180236982,0.0,0,0
18800,23.282306743192773,0.0,0,0
18900,23.420591335995663,0.0,0,0
19000,23.519385232129704,0.0,0,0
19100,23.631636930940914,0.0,0,0
19200,23.737896102885575,0.0,0,0
19300,23.801212855482596,0.0,0,0
19400,23.904623292430955,0.0,0,0
19500,24.046334846126722,0.0,0,0
19600,24.15626647358725,0.0,0,0
19700,24.200970703589597,0.0,0,0
19800,24.319353619692333,0.0,0,0
19900,24.41456136292183,0.0,0,0
20000,24.44497575864874,0.0,0,0
20100,24.53399410287141,0.0,0,0
20200,24.654374647863825,0.0,0,0
20300,24.737400303894777,0.0,0,0
20400,24.813582636612757,0.0,0,0
20500,24.906706281392836,0.0,0,0
20600,25.016906896974024,0.0,0,0
20700,25.12252198157821,0.0,0,0
20800,25.272405851790975,0.0,0,0
20900,25.432026438327867,0.0,0,0
21000,25.480806553012606,0.0,0,0
21100,25.543326524444506,0.0,0,0
21200,25.65287958528683,0.0,0,0
21300,25.824309522675247,0.0,0,0
21400,25.89542132654971,0.0,0,0
21500,25.963128646536525,0.0,0,0
21600,26.033034583312535,0.0,0,0
21700,26.13354282781338,0.0,0,0
21800,26.192613720238562,0.0,0,0
21900,26.306890262341753,0.0,0,0
22000,26.403991609725487,0.0,0,0
22100,26.513952318638626,0.0,0,0
22200,26.655498418999226,0.0,0,0
22300,26.771171646983927,0.0,0,0
22400,26.824492320464053,0.0,0,0
22500,26.97263701826669,0.0,0,0
22600,27.11889707964014,0.0,0,0
22700,27.262434392938033,0.0,0,0
22800,27.344050577709233,0.0,0,0
22900,27.44508410103559,0.0,0,0
23000,27.509077422098624,0.0,0,0
23100,27.66898205192917,0.0,0,0
23200,27.81851979320985,0.0,0,0
23300,27.999404879545448,0.0,0,0
23400,28.193791740535275,0.0,0,0
23500,28.30738948499498,0.0,0,0
23600,28.374931599966164,0.0,0,0
23700,28.503720410775525,0.0,0,0
23800,28.606443380357703,0.0,0,0
23900,28.672382174397946,0.0,0,0
24000,28.78071043403477,0.0,0,0
24100,28.940096776090197,0.0,0,0
24200,28.993991747970725,0.0,0,0
24300,29.179600482667006,0.0,0,0
24400,29.40228434289187,0.0,0,0
24500,29.618398763660462,0.0,0,0
24600,29.801262100217418,0.0,0,0
24700,29.98698770233497,0.0,0,0
24800,30.142285875236666,0.0,0,0
24900,30.249065275056545,0.0,0,0
25000,16.08648252033436,0.0,0,0
25100,16.18440368663185,0.0,0,0
25200,16.264419304922672,0.0,0,0
25300,16.394178113034165,0.0,0,0
25400,16.503516946731498,0.0,0,0
25500,16.613609143445697,0.0,0,0
25600,16.82824672194247,0.0,0,0
25700,16.97885007267555,0.0,0,0
25800,17.100781712745786,0.0,0,0
25900,17.28721271971534,0.0,0,0
26000,17.471144666717326,0.0,0,0
26100,17.68448860465238,0.0,0,0
26200,17.844033314439542,0.0,0,0
26300,17.98892418148973,0.0,0,0
26400,18.15611012172941,0.0,0,0
26500,18.387104250024834,0.0,0,0
26600,18.50776998266892,0.0,0,0
26700,18.59663885880484,0.0,0,0
26800,18.76861935417988,0.0,0,0
26900,18.93822236727568,0.0,0,0
27000,19.011392071775468,0.0,0,0
27100,19.192746403596182,0.0,0,0
27200,19.383123660630233,0.0,0,0
27300,19.509158748964172,0.0,0,0
27400,19.564225370013848,0.0,0,0
27500,19.653150128741505,0.0,0,0
27600,19.808466995539426,0.0,0,0
