Generation,BestEval,FlatWeights,PercentUniqueClassesProduced,PercentOfProductionsValid
0,0.7389766024973891,0.0,0,0
1,0.7389766024973891,0.0,0,0
100,1.8410067399416006,0.0,0,0
200,3.124413667147002,0.0,0,0
300,4.263337654940681,0.0,0,0
400,5.331909686361055,0.0,0,0
500,6.5668503667028055,0.0,0,0
600,7.892327921337062,0.0,0,0
700,9.187109801063501,0.0,0,0
800,10.938483561169859,0.0,0,0
900,12.412502365524258,0.0,0,0
1000,13.643034371285157,0.0,0,0
1100,15.205396914081081,0.0,0,0
1200,17.195429744484755,0.0,0,0
1300,19.24423706630241,0.0,0,0
1400,21.317136182762543,0.0,0,0
1500,23.010692770590023,0.0,0,0
1600,24.856168481572947,0.0,0,0
1700,26.33326156605574,0.0,0,0
1800,29.950488079877807,0.0,0,0
1900,32.77489245386962,0.0,0,0
2000,34.84648392021057,0.0,0,0
2100,37.37622761123078,0.0,0,0
2200,40.0507329634227,0.0,0,0
2300,42.503763450962424,0.0,0,0
2400,45.160585926153665,0.0,0,0
2500,48.0838949383608,0.0,0,0
2600,51.201554395041356,0.0,0,0
2700,54.435613695416606,0.0,0,0
2800,58.310315135755566,0.0,0,0
2900,63.57485106354412,0.0,0,0
3000,66.8585809725043,0.0,0,0
3100,70.04116442495364,0.0,0,0
3200,74.7769603035577,0.0,0,0
3300,78.95125873613159,0.0,0,0
3400,84.89571807599498,0.0,0,0
3500,89.87330408485325,0.0,0,0
3600,95.70219306994596,0.0,0,0
3700,103.11339024561416,0.0,0,0
3800,107.80656304108922,0.0,0,0
3900,113.46243418803809,0.0,0,0
4000,117.5676826756,0.0,0,0
4100,125.94632259999022,0.0,0,0
4200,130.8164153277819,0.0,0,0
4300,135.42878768269506,0.0,0,0
4400,140.81855431091628,0.0,0,0
4500,145.56243455732337,0.0,0,0
4600,151.48421397170074,0.0,0,0
4700,157.71076039609093,0.0,0,0
4800,163.55861221376503,0.0,0,0
4900,169.0857916278794,0.0,0,0
5000,176.79167498230146,0.0,0,0
5100,182.8158446979859,0.0,0,0
5200,190.77974672295682,0.0,0,0
5300,195.92971648940963,0.0,0,0
5400,203.6133337615711,0.0,0,0
5500,212.2406764791419,0.0,0,0
5600,218.64926300268905,0.0,0,0
5700,227.77214379410796,0.0,0,0
5800,236.22988085167862,0.0,0,0
5900,242.93020320553583,0.0,0,0
6000,246.72079417206223,0.0,0,0
6100,255.367288189651,0.0,0,0
6200,260.5730760485129,0.0,0,0
6300,265.0947470477374,0.0,0,0
6400,269.88654146442275,0.0,0,0
6500,275.17423340461204,0.0,0,0
6600,283.0698020570865,0.0,0,0
6700,290.22719568920843,0.0,0.0625,0.015625
6800,295.2711701293884,0.0,0.0625,0.015625
6900,302.043572670587,0.0,0.0625,0.015625
7000,308.2133676615482,0.0,0.0625,0.015625
7100,312.6348927843522,0.0,0,0
7200,316.21732545471025,0.0,0,0
7300,321.6406506544213,0.0,0.0625,0.03125
7400,324.89992233860625,0.0,0.0625,0.03125
7500,329.2970616154368,0.0,0,0
7600,333.10567274569553,0.0,0.0625,0.046875
7700,335.1865409195596,0.0,0.0625,0.03125
7800,339.9216999736833,0.0,0,0
7900,343.0745139461925,0.0,0,0
8000,346.8314272507386,0.0,0.0625,0.046875
8100,348.6319346613462,0.0,0.0625,0.046875
8200,351.39397180852575,0.0,0,0
8300,355.2471373208595,0.0,0.0625,0.015625
8400,357.40490500469974,0.0,0.0625,0.046875
8500,360.18021680095944,0.0,0.0625,0.046875
8600,362.80812790951455,0.0,0.0625,0.078125
8700,365.8512606544559,0.0,0.0625,0.140625
8800,368.45604897566875,0.0,0.0625,0.125
8900,371.05845887290667,0.0,0.0625,0.09375
9000,373.57715574943455,0.0,0.0625,0.078125
9100,376.109302379476,0.0,0.0625,0.09375
9200,379.24400454709473,0.0,0.0625,0.09375
9300,380.51505679368944,0.0,0.0625,0.046875
9400,382.9407603226266,0.0,0.0625,0.0625
9500,384.33519727919804,0.0,0.0625,0.078125
9600,386.5358338956152,0.0,0.0625,0.078125
9700,388.0908320436886,0.0,0.0625,0.140625
9800,389.7665331291917,0.0,0.0625,0.09375
9900,390.8629386945879,0.0,0.0625,0.140625
10000,392.3285860628992,0.0,0.0625,0.171875
10100,393.44199350739757,0.0,0.0625,0.140625
10200,394.8866669289431,0.0,0.0625,0.125
10300,396.74624551265237,0.0,0.0625,0.21875
10400,398.49441890093476,0.0,0.0625,0.1875
10500,399.81430013022987,0.0,0.0625,0.21875
10600,401.45669502391024,0.0,0.0625,0.1875
10700,403.11142704537394,0.0,0.0625,0.28125
10800,404.8576281821493,0.0,0.0625,0.234375
10900,406.2950596531696,0.0,0.0625,0.34375
11000,407.9825890857447,0.0,0.0625,0.4375
11100,408.8732109572851,0.0,0.0625,0.53125
11200,410.1210351830839,0.0,0.0625,0.546875
11300,410.9592034942711,0.0,0.0625,0.5
11400,411.667075128165,0.0,0.0625,0.515625
11500,413.01500301378803,0.0,0.0625,0.640625
11600,414.4913686166454,0.0,0.0625,0.78125
11700,415.2807601199546,0.0,0.0625,0.609375
11800,416.1133509093594,0.0,0.0625,0.8125
11900,416.81108247573127,0.0,0.0625,0.734375
12000,417.505673496872,0.0,0.0625,0.828125
12100,418.6617557035536,0.0,0.0625,0.6875
12200,419.4219700818,0.0,0.0625,0.6875
12300,420.31537260382646,0.0,0.0625,0.765625
12400,421.3544648242535,0.0,0.0625,0.875
12500,422.018432119385,0.0,0.0625,0.859375
12600,422.33432758961857,0.0,0.0625,0.796875
12700,423.01963934088104,0.0,0.0625,0.859375
12800,423.51901314425214,0.0,0.0625,0.84375
12900,424.05513809094117,0.0,0.0625,0.8125
13000,424.8383934929097,0.0,0.0625,0.8125
13100,425.2600437038984,0.0,0.0625,0.796875
13200,425.72576063027424,0.0,0.0625,0.78125
13300,426.18445671620714,0.0,0.0625,0.8125
13400,426.8220061716795,0.0,0.0625,0.78125
13500,427.53864424194114,0.0,0.0625,0.859375
13600,428.08229836247,0.0,0.0625,0.953125
13700,428.5838398781858,0.0,0.0625,0.875
13800,429.09346499333844,0.0,0.0625,0.9375
13900,429.59749389510137,0.0,0.0625,0.8125
14000,430.03919143227006,0.0,0.0625,0.859375
14100,430.4673592498452,0.0,0.0625,0.890625
14200,431.2231032542165,0.0,0.0625,0.875
14300,431.6251325143054,0.0,0.0625,0.859375
14400,431.92456488093933,0.0,0.0625,0.796875
14500,432.29398309699184,0.0,0.0625,0.84375
14600,432.8052229458625,0.0,0.0625,0.90625
14700,433.1657882475136,0.0,0.0625,0.890625
14800,433.51164438427395,0.0,0.0625,0.875
14900,433.92453046446144,0.0,0.0625,0.921875
15000,434.2620758993091,0.0,0.0625,0.828125
15100,434.7961569939083,0.0,0.0625,0.875
15200,435.12832871799395,0.0,0.0625,0.921875
15300,435.3527353057329,0.0,0.0625,0.875
15400,435.59406857714123,0.0,0.0625,0.90625
15500,435.7959851575001,0.0,0.0625,0.859375
15600,436.0534671979634,0.0,0.0625,0.921875
15700,436.34179059150534,0.0,0.0625,0.953125
15800,436.6330565173854,0.0,0.0625,0.921875
15900,436.75477895012267,0.0,0.0625,0.890625
16000,437.0188311842812,0.0,0.0625,0.953125
16100,437.1656750643894,0.0,0.0625,0.953125
16200,437.2753752059906,0.0,0.0625,0.90625
16300,437.4013626523996,0.0,0.0625,0.953125
16400,437.5604847553666,0.0,0.0625,0.921875
16500,437.84331646796926,0.0,0.0625,0.921875
16600,438.0745666010829,0.0,0.0625,0.875
16700,438.2871723413913,0.0,0.0625,0.96875
16800,438.4486523950409,0.0,0.0625,0.90625
16900,438.70774216168985,0.0,0.0625,0.875
17000,438.86064804742784,0.0,0.0625,0.921875
17100,439.0308235276398,0.0,0.0625,0.90625
17200,439.3498670332581,0.0,0.0625,0.859375
17300,439.5114476489778,0.0,0.0625,0.90625
17400,439.6603264757839,0.0,0.0625,0.96875
17500,439.9003348568858,0.0,0.0625,0.921875
17600,440.11949162012206,0.0,0.0625,0.96875
17700,440.40897144779626,0.0,0.0625,0.90625
17800,440.5931345166553,0.0,0.0625,0.921875
17900,440.8006648602309,0.0,0.0625,0.890625
18000,441.02449211207164,0.0,0.0625,0.859375
18100,441.16098908506075,0.0,0.0625,0.953125
18200,441.38412442222574,0.0,0.0625,0.828125
18300,441.5450839034067,0.0,0.0625,0.90625
18400,441.7112663706604,0.0,0.0625,0.921875
